promotion_queue_id,suggested_oracle_character_id,suggested_bucket_directory,suggested_character_directory,candidate_class_id,source_id,primary_external_ref_id,source_category_id,source_category_id_padded,validation_class_id,candidate_label_crosswalk_id,source_modern_label_candidate,source_modern_label_codepoints,label_component_count,has_multi_component_label,source_category_member_count,source_category_row_ids,reported_decipherment_scope,suggested_decipherment_status,assignment_status,promotion_status,required_next_review,source_metadata_files,rights_status,caution,review_status,updated_at
hust-obc-obs-char-promo-000038,obs-char-000038,001_000001-000100_obs-char-bucket_oracle-characters,038_obs-char-000038_hust-obc-cat-0044_oracle-character,obs-cand-000038,src-hust-obc,hust-obc-cat-0044,0044,00044,37,hust-obc-label-xwalk-0038,㐢,U+3422,1,false,1,hust-obc-src-cat-0044,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000039,obs-char-000039,001_000001-000100_obs-char-bucket_oracle-characters,039_obs-char-000039_hust-obc-cat-0045_oracle-character,obs-cand-000039,src-hust-obc,hust-obc-cat-0045,0045,00045,38,hust-obc-label-xwalk-0039,㐣,U+3423,1,false,1,hust-obc-src-cat-0045,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000040,obs-char-000040,001_000001-000100_obs-char-bucket_oracle-characters,040_obs-char-000040_hust-obc-cat-0046_oracle-character,obs-cand-000040,src-hust-obc,hust-obc-cat-0046,0046,00046,39,hust-obc-label-xwalk-0040,㐤,U+3424,1,false,1,hust-obc-src-cat-0046,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000041,obs-char-000041,001_000001-000100_obs-char-bucket_oracle-characters,041_obs-char-000041_hust-obc-cat-0047_oracle-character,obs-cand-000041,src-hust-obc,hust-obc-cat-0047,0047,00047,40,hust-obc-label-xwalk-0041,㐥,U+3425,1,false,1,hust-obc-src-cat-0047,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000042,obs-char-000042,001_000001-000100_obs-char-bucket_oracle-characters,042_obs-char-000042_hust-obc-cat-0048_0049_oracle-character,obs-cand-000042,src-hust-obc,hust-obc-cat-0048_0049,0048_0049,00048;00049,41,hust-obc-label-xwalk-0042,㐦㐧,U+3426;U+3427,2,true,2,hust-obc-src-cat-0048;hust-obc-src-cat-0049,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000043,obs-char-000043,001_000001-000100_obs-char-bucket_oracle-characters,043_obs-char-000043_hust-obc-cat-0050_oracle-character,obs-cand-000043,src-hust-obc,hust-obc-cat-0050,0050,00050,42,hust-obc-label-xwalk-0043,㐨,U+3428,1,false,1,hust-obc-src-cat-0050,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000044,obs-char-000044,001_000001-000100_obs-char-bucket_oracle-characters,044_obs-char-000044_hust-obc-cat-0051_oracle-character,obs-cand-000044,src-hust-obc,hust-obc-cat-0051,0051,00051,43,hust-obc-label-xwalk-0044,㐩,U+3429,1,false,1,hust-obc-src-cat-0051,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000045,obs-char-000045,001_000001-000100_obs-char-bucket_oracle-characters,045_obs-char-000045_hust-obc-cat-0052_0053_oracle-character,obs-cand-000045,src-hust-obc,hust-obc-cat-0052_0053,0052_0053,00052;00053,44,hust-obc-label-xwalk-0045,㐪㐫,U+342A;U+342B,2,true,2,hust-obc-src-cat-0052;hust-obc-src-cat-0053,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000046,obs-char-000046,001_000001-000100_obs-char-bucket_oracle-characters,046_obs-char-000046_hust-obc-cat-0054_oracle-character,obs-cand-000046,src-hust-obc,hust-obc-cat-0054,0054,00054,45,hust-obc-label-xwalk-0046,㐬,U+342C,1,false,1,hust-obc-src-cat-0054,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000047,obs-char-000047,001_000001-000100_obs-char-bucket_oracle-characters,047_obs-char-000047_hust-obc-cat-0055_oracle-character,obs-cand-000047,src-hust-obc,hust-obc-cat-0055,0055,00055,46,hust-obc-label-xwalk-0047,㐭,U+342D,1,false,1,hust-obc-src-cat-0055,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000048,obs-char-000048,001_000001-000100_obs-char-bucket_oracle-characters,048_obs-char-000048_hust-obc-cat-0056_oracle-character,obs-cand-000048,src-hust-obc,hust-obc-cat-0056,0056,00056,47,hust-obc-label-xwalk-0048,㐮,U+342E,1,false,1,hust-obc-src-cat-0056,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000049,obs-char-000049,001_000001-000100_obs-char-bucket_oracle-characters,049_obs-char-000049_hust-obc-cat-0057_oracle-character,obs-cand-000049,src-hust-obc,hust-obc-cat-0057,0057,00057,48,hust-obc-label-xwalk-0049,㐯,U+342F,1,false,1,hust-obc-src-cat-0057,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000050,obs-char-000050,001_000001-000100_obs-char-bucket_oracle-characters,050_obs-char-000050_hust-obc-cat-0058_oracle-character,obs-cand-000050,src-hust-obc,hust-obc-cat-0058,0058,00058,49,hust-obc-label-xwalk-0050,㐰,U+3430,1,false,1,hust-obc-src-cat-0058,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000051,obs-char-000051,001_000001-000100_obs-char-bucket_oracle-characters,051_obs-char-000051_hust-obc-cat-0059_oracle-character,obs-cand-000051,src-hust-obc,hust-obc-cat-0059,0059,00059,50,hust-obc-label-xwalk-0051,㐱,U+3431,1,false,1,hust-obc-src-cat-0059,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000052,obs-char-000052,001_000001-000100_obs-char-bucket_oracle-characters,052_obs-char-000052_hust-obc-cat-0060_oracle-character,obs-cand-000052,src-hust-obc,hust-obc-cat-0060,0060,00060,51,hust-obc-label-xwalk-0052,㐲,U+3432,1,false,1,hust-obc-src-cat-0060,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000053,obs-char-000053,001_000001-000100_obs-char-bucket_oracle-characters,053_obs-char-000053_hust-obc-cat-0061_oracle-character,obs-cand-000053,src-hust-obc,hust-obc-cat-0061,0061,00061,52,hust-obc-label-xwalk-0053,㐳,U+3433,1,false,1,hust-obc-src-cat-0061,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000054,obs-char-000054,001_000001-000100_obs-char-bucket_oracle-characters,054_obs-char-000054_hust-obc-cat-0062_0063_oracle-character,obs-cand-000054,src-hust-obc,hust-obc-cat-0062_0063,0062_0063,00062;00063,53,hust-obc-label-xwalk-0054,㐴㐵,U+3434;U+3435,2,true,2,hust-obc-src-cat-0062;hust-obc-src-cat-0063,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000055,obs-char-000055,001_000001-000100_obs-char-bucket_oracle-characters,055_obs-char-000055_hust-obc-cat-0064_oracle-character,obs-cand-000055,src-hust-obc,hust-obc-cat-0064,0064,00064,54,hust-obc-label-xwalk-0055,㐶,U+3436,1,false,1,hust-obc-src-cat-0064,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
