coverage_id,project_id,object_dir,asset_count,local_image_status,observation_path,visual_observation_status,pixel_profile_status,rights_status,review_status,next_human_action
component-visual-observation-00057,obs-comp-cand-000057,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/057_obs-comp-cand-000057_obimd-sub-ywwo7bbowc_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/057_obs-comp-cand-000057_obimd-sub-ywwo7bbowc_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-00058,obs-comp-cand-000058,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/058_obs-comp-cand-000058_obimd-sub-320qyuxb1f_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/058_obs-comp-cand-000058_obimd-sub-320qyuxb1f_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-00059,obs-comp-cand-000059,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/059_obs-comp-cand-000059_obimd-sub-36wlwic8fh_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/059_obs-comp-cand-000059_obimd-sub-36wlwic8fh_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-00060,obs-comp-cand-000060,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/060_obs-comp-cand-000060_obimd-sub-o63zqxohsa_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/060_obs-comp-cand-000060_obimd-sub-o63zqxohsa_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-00061,obs-comp-cand-000061,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/061_obs-comp-cand-000061_obimd-sub-hjfwaxkb60_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/061_obs-comp-cand-000061_obimd-sub-hjfwaxkb60_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-00062,obs-comp-cand-000062,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/062_obs-comp-cand-000062_obimd-sub-5asosqjl9y_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/062_obs-comp-cand-000062_obimd-sub-5asosqjl9y_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-00063,obs-comp-cand-000063,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/063_obs-comp-cand-000063_obimd-sub-ow66z51pa4_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/063_obs-comp-cand-000063_obimd-sub-ow66z51pa4_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-00064,obs-comp-cand-000064,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/064_obs-comp-cand-000064_obimd-sub-crd6njmjax_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/064_obs-comp-cand-000064_obimd-sub-crd6njmjax_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-00065,obs-comp-cand-000065,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/065_obs-comp-cand-000065_obimd-sub-nylu8v5i3z_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/065_obs-comp-cand-000065_obimd-sub-nylu8v5i3z_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-00066,obs-comp-cand-000066,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/066_obs-comp-cand-000066_obimd-sub-1ttzl6vlzs_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/066_obs-comp-cand-000066_obimd-sub-1ttzl6vlzs_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-00067,obs-comp-cand-000067,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/067_obs-comp-cand-000067_obimd-sub-nscqmvthk1_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/067_obs-comp-cand-000067_obimd-sub-nscqmvthk1_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-00068,obs-comp-cand-000068,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/068_obs-comp-cand-000068_obimd-sub-wiqqiqakh8_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/068_obs-comp-cand-000068_obimd-sub-wiqqiqakh8_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-00069,obs-comp-cand-000069,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/069_obs-comp-cand-000069_obimd-sub-orpmf7u0a7_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/069_obs-comp-cand-000069_obimd-sub-orpmf7u0a7_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-00070,obs-comp-cand-000070,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/070_obs-comp-cand-000070_obimd-sub-kuyo9iwpdn_component-candidate,0,not_found_in_registered_source_package,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/070_obs-comp-cand-000070_obimd-sub-kuyo9iwpdn_component-candidate/18_material-visual-observation.md,missing_image_route_and_boundary_present,not_applicable,licensed_for_repository,needs_human_component_review,follow source route and resolve the missing image question
component-visual-observation-00071,obs-comp-cand-000071,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/071_obs-comp-cand-000071_obimd-sub-oky3iml3ww_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/071_obs-comp-cand-000071_obimd-sub-oky3iml3ww_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-00072,obs-comp-cand-000072,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/072_obs-comp-cand-000072_obimd-sub-lyfjtk5vtl_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/072_obs-comp-cand-000072_obimd-sub-lyfjtk5vtl_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-00073,obs-comp-cand-000073,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/073_obs-comp-cand-000073_obimd-sub-t4tioxlhov_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/073_obs-comp-cand-000073_obimd-sub-t4tioxlhov_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-00074,obs-comp-cand-000074,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/074_obs-comp-cand-000074_obimd-sub-ggmr3hgkl8_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/074_obs-comp-cand-000074_obimd-sub-ggmr3hgkl8_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-00075,obs-comp-cand-000075,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/075_obs-comp-cand-000075_obimd-sub-bnyfd3v7j2_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/075_obs-comp-cand-000075_obimd-sub-bnyfd3v7j2_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-00076,obs-comp-cand-000076,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/076_obs-comp-cand-000076_obimd-sub-km3fl853ya_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/076_obs-comp-cand-000076_obimd-sub-km3fl853ya_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-00077,obs-comp-cand-000077,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/077_obs-comp-cand-000077_obimd-sub-2caiy8x0em_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/077_obs-comp-cand-000077_obimd-sub-2caiy8x0em_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
component-visual-observation-00078,obs-comp-cand-000078,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/078_obs-comp-cand-000078_obimd-sub-zgzalhpawt_component-candidate,1,source_image_extracted,corpus/003_graphemic-components/001_000001-000100_obs-comp-cand-bucket_component-candidates/078_obs-comp-cand-000078_obimd-sub-zgzalhpawt_component-candidate/18_material-visual-observation.md,pixel_profile_and_boundary_present,present,licensed_for_repository,needs_human_visual_review,open image and add human stroke-level observations
