node_degree_row_id,node_id,total_degree,out_degree,in_degree,outgoing_edge_type_counts,incoming_edge_type_counts,source_ids,graph_files,review_status_counts,generated_from,updated_at
graph-node-degree-000089,obimd-sub-cand-002141,78,78,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:77;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:78,relationship_graph_jsonl,2026-06-04
graph-node-degree-000090,obimd-sub-cand-002460,78,78,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:77;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:78,relationship_graph_jsonl,2026-06-04
graph-node-degree-000091,obimd-sub-cand-000026,77,77,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:76;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:77,relationship_graph_jsonl,2026-06-04
graph-node-degree-000092,obimd-sub-cand-000812,77,77,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:76;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:77,relationship_graph_jsonl,2026-06-04
graph-node-degree-000093,obimd-sub-cand-000872,77,77,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:76;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:77,relationship_graph_jsonl,2026-06-04
graph-node-degree-000094,obimd-sub-cand-001377,77,77,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:76;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:77,relationship_graph_jsonl,2026-06-04
graph-node-degree-000095,obimd-sub-cand-001968,77,77,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:76;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:77,relationship_graph_jsonl,2026-06-04
graph-node-degree-000096,obimd-sub-cand-001362,75,75,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:74;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:75,relationship_graph_jsonl,2026-06-04
graph-node-degree-000097,obimd-sub-cand-002369,75,75,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:74;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:75,relationship_graph_jsonl,2026-06-04
graph-node-degree-000098,obimd-sub-cand-000205,74,74,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:73;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:74,relationship_graph_jsonl,2026-06-04
graph-node-degree-000099,obimd-sub-cand-000495,74,74,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:73;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:74,relationship_graph_jsonl,2026-06-04
graph-node-degree-000100,obimd-sub-cand-001555,71,71,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:70;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:71,relationship_graph_jsonl,2026-06-04
graph-node-degree-000101,cam-hopkins-group-17,70,0,70,,HAS_CAMBRIDGE_HOPKINS_CLASSIFICATION_GROUP:70,src-cambridge-hopkins,corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl,reviewed:70,relationship_graph_jsonl,2026-06-04
graph-node-degree-000102,obimd-sub-cand-000189,70,70,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:69;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:70,relationship_graph_jsonl,2026-06-04
graph-node-degree-000103,obimd-sub-cand-001140,70,70,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:69;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:70,relationship_graph_jsonl,2026-06-04
graph-node-degree-000104,obimd-sub-cand-002524,70,70,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:69;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:70,relationship_graph_jsonl,2026-06-04
graph-node-degree-000105,obimd-sub-cand-001031,68,68,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:67;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:68,relationship_graph_jsonl,2026-06-04
graph-node-degree-000106,obimd-sub-cand-001087,68,68,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:67;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:68,relationship_graph_jsonl,2026-06-04
graph-node-degree-000107,obimd-sub-cand-000310,67,67,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:66;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:67,relationship_graph_jsonl,2026-06-04
graph-node-degree-000108,obimd-sub-cand-001643,67,67,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:66;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:67,relationship_graph_jsonl,2026-06-04
graph-node-degree-000109,obimd-sub-cand-002693,67,67,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:66;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:67,relationship_graph_jsonl,2026-06-04
graph-node-degree-000110,obimd-sub-cand-001965,66,66,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:65;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:66,relationship_graph_jsonl,2026-06-04
graph-node-degree-000111,obimd-sub-cand-000068,65,65,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:64;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:65,relationship_graph_jsonl,2026-06-04
graph-node-degree-000112,obimd-sub-cand-000996,65,65,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:64;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:65,relationship_graph_jsonl,2026-06-04
graph-node-degree-000113,obimd-sub-cand-000873,64,64,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:63;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:64,relationship_graph_jsonl,2026-06-04
graph-node-degree-000114,obimd-sub-cand-000934,64,64,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:63;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:64,relationship_graph_jsonl,2026-06-04
graph-node-degree-000115,obimd-sub-cand-001205,64,64,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:63;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:64,relationship_graph_jsonl,2026-06-04
graph-node-degree-000116,obimd-sub-cand-000078,63,63,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:62;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:63,relationship_graph_jsonl,2026-06-04
graph-node-degree-000117,obimd-sub-cand-000245,63,63,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:62;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:63,relationship_graph_jsonl,2026-06-04
graph-node-degree-000118,obimd-sub-cand-000844,63,63,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:62;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:63,relationship_graph_jsonl,2026-06-04
graph-node-degree-000119,obimd-sub-cand-001511,63,63,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:62;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:63,relationship_graph_jsonl,2026-06-04
graph-node-degree-000120,obimd-sub-cand-001927,63,63,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:62;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:63,relationship_graph_jsonl,2026-06-04
graph-node-degree-000121,obimd-sub-cand-002528,63,63,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:62;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:63,relationship_graph_jsonl,2026-06-04
graph-node-degree-000122,obimd-sub-cand-002551,63,63,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:62;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:63,relationship_graph_jsonl,2026-06-04
graph-node-degree-000123,obimd-sub-cand-000790,62,62,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:61;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:62,relationship_graph_jsonl,2026-06-04
graph-node-degree-000124,obimd-sub-cand-001331,62,62,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:61;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:62,relationship_graph_jsonl,2026-06-04
graph-node-degree-000125,obimd-sub-cand-002004,62,62,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:61;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:62,relationship_graph_jsonl,2026-06-04
graph-node-degree-000126,obimd-sub-cand-002150,62,62,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:61;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:62,relationship_graph_jsonl,2026-06-04
graph-node-degree-000127,obimd-sub-cand-002030,61,61,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:60;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:61,relationship_graph_jsonl,2026-06-04
graph-node-degree-000128,obimd-sub-cand-002085,61,61,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:60;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:61,relationship_graph_jsonl,2026-06-04
graph-node-degree-000129,obimd-sub-cand-002117,61,61,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:60;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:61,relationship_graph_jsonl,2026-06-04
graph-node-degree-000130,obimd-sub-cand-002177,61,61,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:60;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:61,relationship_graph_jsonl,2026-06-04
graph-node-degree-000131,obimd-sub-cand-002266,61,61,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:60;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:61,relationship_graph_jsonl,2026-06-04
graph-node-degree-000132,obimd-sub-cand-002413,61,61,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:60;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:61,relationship_graph_jsonl,2026-06-04
graph-node-degree-000133,obimd-sub-cand-002430,61,61,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:60;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:61,relationship_graph_jsonl,2026-06-04
graph-node-degree-000134,obimd-sub-cand-000294,60,60,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:59;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:60,relationship_graph_jsonl,2026-06-04
graph-node-degree-000135,obimd-sub-cand-001419,60,60,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:59;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:60,relationship_graph_jsonl,2026-06-04
graph-node-degree-000136,obimd-sub-cand-001470,60,60,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:59;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:60,relationship_graph_jsonl,2026-06-04
graph-node-degree-000137,obimd-sub-cand-001857,60,60,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:59;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:60,relationship_graph_jsonl,2026-06-04
graph-node-degree-000138,obimd-sub-cand-002011,60,60,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:59;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:60,relationship_graph_jsonl,2026-06-04
graph-node-degree-000139,obimd-sub-cand-000256,59,59,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:58;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:59,relationship_graph_jsonl,2026-06-04
graph-node-degree-000140,obimd-sub-cand-001039,59,59,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:58;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:59,relationship_graph_jsonl,2026-06-04
graph-node-degree-000141,obimd-sub-cand-001189,59,59,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:58;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:59,relationship_graph_jsonl,2026-06-04
graph-node-degree-000142,obimd-sub-cand-001576,59,59,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:58;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:59,relationship_graph_jsonl,2026-06-04
graph-node-degree-000143,obimd-sub-cand-002468,59,59,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:58;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:59,relationship_graph_jsonl,2026-06-04
graph-node-degree-000144,obimd-sub-cand-002547,59,59,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:58;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:59,relationship_graph_jsonl,2026-06-04
graph-node-degree-000145,obimd-sub-cand-000378,58,58,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:57;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:58,relationship_graph_jsonl,2026-06-04
graph-node-degree-000146,obimd-sub-cand-001360,58,58,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:57;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:58,relationship_graph_jsonl,2026-06-04
graph-node-degree-000147,obimd-sub-cand-002103,58,58,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:57;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:58,relationship_graph_jsonl,2026-06-04
graph-node-degree-000148,obimd-sub-cand-002170,58,58,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:57;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:58,relationship_graph_jsonl,2026-06-04
graph-node-degree-000149,obimd-sub-cand-000586,57,57,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:56;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:57,relationship_graph_jsonl,2026-06-04
graph-node-degree-000150,obimd-sub-cand-002201,57,57,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:56;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:57,relationship_graph_jsonl,2026-06-04
graph-node-degree-000151,cam-hopkins-group-06,56,0,56,,HAS_CAMBRIDGE_HOPKINS_CLASSIFICATION_GROUP:56,src-cambridge-hopkins,corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl,reviewed:56,relationship_graph_jsonl,2026-06-04
graph-node-degree-000152,obimd-sub-cand-000069,56,56,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:55;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:56,relationship_graph_jsonl,2026-06-04
graph-node-degree-000153,obimd-sub-cand-002229,56,56,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:55;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:56,relationship_graph_jsonl,2026-06-04
graph-node-degree-000154,obimd-sub-cand-002643,56,56,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:55;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:56,relationship_graph_jsonl,2026-06-04
graph-node-degree-000155,obimd-sub-cand-000105,55,55,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:54;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:55,relationship_graph_jsonl,2026-06-04
graph-node-degree-000156,obimd-sub-cand-000710,55,55,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:54;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:55,relationship_graph_jsonl,2026-06-04
graph-node-degree-000157,obimd-sub-cand-000732,55,55,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:54;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:55,relationship_graph_jsonl,2026-06-04
graph-node-degree-000158,obimd-sub-cand-001056,55,55,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:54;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:55,relationship_graph_jsonl,2026-06-04
graph-node-degree-000159,obimd-sub-cand-001552,55,55,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:54;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:55,relationship_graph_jsonl,2026-06-04
graph-node-degree-000160,obimd-sub-cand-002149,55,55,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:54;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:55,relationship_graph_jsonl,2026-06-04
graph-node-degree-000161,obimd-sub-cand-000976,54,54,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:53;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:54,relationship_graph_jsonl,2026-06-04
graph-node-degree-000162,obimd-sub-cand-001294,54,54,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:53;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:54,relationship_graph_jsonl,2026-06-04
graph-node-degree-000163,obimd-sub-cand-002428,54,54,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:53;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:54,relationship_graph_jsonl,2026-06-04
graph-node-degree-000164,obimd-sub-cand-002620,54,54,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:53;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:54,relationship_graph_jsonl,2026-06-04
graph-node-degree-000165,cam-hopkins-period-iii,53,0,53,,HAS_CAMBRIDGE_HOPKINS_PERIOD_LABEL:53,src-cambridge-hopkins,corpus/008_relationship-graph/008_cambridge-hopkins-inscription-crosswalk-graph-edges.jsonl,reviewed:53,relationship_graph_jsonl,2026-06-04
graph-node-degree-000166,obimd-sub-cand-000179,53,53,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:52;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:53,relationship_graph_jsonl,2026-06-04
graph-node-degree-000167,obimd-sub-cand-000208,53,53,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:52;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:53,relationship_graph_jsonl,2026-06-04
graph-node-degree-000168,obimd-sub-cand-000637,53,53,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:52;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:53,relationship_graph_jsonl,2026-06-04
graph-node-degree-000169,obimd-sub-cand-000975,53,53,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:52;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:53,relationship_graph_jsonl,2026-06-04
graph-node-degree-000170,obimd-sub-cand-001088,53,53,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:52;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:53,relationship_graph_jsonl,2026-06-04
graph-node-degree-000171,obimd-sub-cand-001204,53,53,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:52;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:53,relationship_graph_jsonl,2026-06-04
graph-node-degree-000172,obimd-sub-cand-001248,53,53,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:52;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:53,relationship_graph_jsonl,2026-06-04
graph-node-degree-000173,obimd-sub-cand-001590,53,53,0,OBIMD_SUBCHARACTER_HAS_GLYPH_CODEPOINT:52;OBIMD_SUBCHARACTER_OF_MAIN_CHARACTER:1,,src-obimd,corpus/008_relationship-graph/006_obimd-component-graph-edges.jsonl,reviewed:53,relationship_graph_jsonl,2026-06-04
